2018,YR2018,Tajikistan,TJK,7.2394805,5.55836009979248,0.12
2018,YR2018,Tanzania,TZA,4.15363026,3.69643998146057,1.66
2018,YR2018,Thailand,THA,3.8184948,3.05677008628845,0.12
2018,YR2018,Timor-Leste,TLS,7.61165237,6.83091020584106,0.11
2018,YR2018,Togo,TGO,6.08747768,4.04394006729126,0.56
2018,YR2018,Tonga,TON,5.05481672,6.3729100227356,..
2018,YR2018,Trinidad and Tobago,TTO,6.70954943,3.2862401008606,0.09
2018,YR2018,Tunisia,TUN,6.82099104,..,0.03
2018,YR2018,Turkey,TUR,4.12414074,4.29460000991821,..
2018,YR2018,Turkmenistan,TKM,6.60684919,..,..
2018,YR2018,Turks and Caicos Islands,TCA,..,2.7437698841095,..
2018,YR2018,Tuvalu,TUV,19.03600502,..,..
2018,YR2018,Uganda,UGA,4.03115654,2.13052010536194,1.36
2018,YR2018,Ukraine,UKR,7.51988459,5.31947994232178,0.24
2018,YR2018,United Arab Emirates,ARE,4.14545679,..,0.11
2018,YR2018,United Kingdom,GBR,9.90384102,5.23890018463135,..
2018,YR2018,United States,USA,16.68710518,..,0.11
2018,YR2018,Upper middle income,UMC,5.72607633859115,4.09145987033844,..
2018,YR2018,Uruguay,URY,9.01455498,4.66279983520508,0.18
2018,YR2018,Uzbekistan,UZB,5.30275869,5.90000009536743,0.13
2018,YR2018,Vanuatu,VUT,3.3463788,..,..
2018,YR2018,"Venezuela, RB",VEN,4.92647457,..,0.11
2018,YR2018,Vietnam,VNM,5.03448868,4.16744995117188,0.08
2018,YR2018,Virgin Islands (U.S.),VIR,..,..,..
2018,YR2018,West Bank and Gaza,PSE,..,5.31887006759644,..
2018,YR2018,World,WLD,9.72278812434666,4.2557201385498,0.21
2018,YR2018,"Yemen, Rep.",YEM,..,..,0.03
2018,YR2018,Zambia,ZMB,5.03271484,4.73973989486694,4.35
2018,YR2018,Zimbabwe,ZWE,8.68006228,3.58728003501892,2.23
